MES	ID	SCORE_SISTEMA	CTDMESPASIVOULT12MES	INGRESO	CLASIFRIESGO_6	ESTADOCIVIL	TIPO	DEPARTAMENTO	NUMEROHIJOS	INCUMPLIMIENTOEN12	DELTA_BANCOS
201510	24508613	383.94449941	12	4655.08	0	SOL	1	16	2	0	3
201510	24509038	298.79347106	12	4968.27	0	CAS	1	26	2	0	3
201510	24509127	342.02236282	12	3883.65	0	SOL	1	40	3	0	3
201510	24509511	389.9057944	12	4197.87	0	CAS	1	26	1	0	3
201510	24509661	403.37718875	12	4038.69	0	SOL	1	30	1	0	3
201510	24509674	312.9189451	12	4235.81	1	CAS	1	30	1	0	3
201510	24509754	338.37742666	12	4492.13	0	CAS	1	24	1	0	3
201510	24510033	245.61631752	12	4913.3	0	CAS	1	30	2	0	3
201510	24510537	371.65194939	12	4269.49	0	SOL	1	30	1	1	3
201510	24510641	304.18145203	12	4298.81	1	SOL	1	16	0	0	3
201510	24510662	419.16500665	7	3558.22	0	SOL	1	26	0	0	3
201510	24510675	323.95592412	12	3780.65	0	CAS	1	08	3	0	3
201510	24510820	393.84804217	12	3080.56	0	CAS	1	30	2	0	3
201510	24511101	331.96667036	12	3715.64	0	SOL	1	08	0	0	3
201510	24511125	262.30823898	12	3135.45	0	SOL	1	30	-	0	3
201510	24511181	326.28475607	12	4541.16	0	SOL	1	04	-	0	3
201510	24511328	304.91288064	12	4419.15	0	CAS	1	30	3	0	3
201510	24511383	408.5263149	12	3359.35	0	SOL	1	30	2	0	3
201510	24511638	347.4827591	12	4934.34	0	SOL	1	24	0	0	3
201510	24511737	282.4613613	12	3318.13	0	SOL	1	12	0	1	3
201510	24511750	295.18017197	12	4423.01	0	SOL	1	46	2	0	3
201510	24511758	363.27164239	12	4500	0	SEP	1	30	3	0	3
201510	24512027	413.77980111	12	4727.31	0	CAS	1	08	2	0	3
201510	24512034	295.95584765	12	3083.16	0	CAS	1	30	2	1	3
201510	24512400	248.45517411	12	3459.87	0	CBS	1	22	1	0	3
201510	24512461	371.07168607	12	4853.52	0	SOL	1	30	3	0	3
201510	24512558	370.89855263	7	4092.55	0	SOL	1	18	0	0	3
201510	24513184	417.22306901	12	3616.85	0	CAS	1	24	2	0	3
201510	24513548	405.28123045	12	3390.34	0	CAS	1	12	1	0	3
201510	24513798	228.32453728	12	3871.77	2	SOL	1	30	0	0	3
201510	24514146	386.07099039	12	3417.59	0	CAS	1	08	0	0	3
201510	24514270	381.14943292	12	3289.09	0	SOL	1	08	0	1	3
201510	24514364	349.39678875	12	3086.86	0	SOL	1	08	0	0	3
201510	24514366	272.8759021	12	3930.1	0	SOL	1	30	-	0	3
201510	24514517	293.70792753	12	4175.88	0	SOL	1	26	1	0	3
201510	24515342	362.53464304	12	3381.68	0	CAS	1	40	2	0	3
201510	24515549	303.11409226	12	4437.15	4	SOL	1	12	4	0	3
201510	24515615	341.34101046	12	3235.66	0	SOL	1	26	-	1	3
201510	24515957	416.75492835	12	3993.08	0	SOL	1	08	0	0	3
201510	24516149	345.11994902	12	4999.99	0	CAS	1	26	0	0	3
201510	24516392	308.58983384	12	3889.43	0	SOL	1	30	0	0	3
201510	24517200	412.06726259	12	4367.5	0	CAS	1	04	1	0	3
201510	24517242	391.70918793	12	4575	0	SOL	1	30	3	0	3
201510	24517321	440.00701513	12	3704.29	0	SEP	1	08	0	0	3
201510	24517342	404.64055013	12	3346.57	0	CBS	1	20	2	0	3
201510	24517584	330.37966533	12	3859.63	0	SOL	1	28	0	0	3
201510	24517804	332.34558347	12	3998.25	0	CAS	1	08	4	0	3
201510	24518184	387.33529207	12	3639.21	0	CAS	1	30	2	0	3
201510	24518555	240.69393594	10	4777.87	1	SOL	1	08	0	0	3
201510	24518584	388.65423396	12	4424.17	0	SOL	1	30	1	0	3
201510	24518826	361.04866951	12	3575.01	0	SEP	1	30	-	0	3
201510	24518864	354.11429769	12	3238.22	0	CAS	1	30	1	0	3
201510	24518930	306.97449775	12	4491.85	0	SOL	1	30	1	0	3
201510	24519329		12	3830.66	0	CAS	1	30	0	0	3
201510	24519344	425.56818054	12	4424.49	0	SOL	1	30	0	0	3
201510	24519381	411.12850981	12	4500	0	CAS	1	30	1	0	3
201510	24519749	408.9968206	12	3395.6	0	SOL	1	38	1	0	3
201510	24519857	373.98807122	12	4730.43	0	SOL	1	46	0	0	3
201510	24520247	242.39553211	12	3661.27	1	SOL	1	30	0	0	3
201510	24520427	397.38838614	12	4927.18	0	SOL	1	42	2	0	3
201510	24520642	341.90414175	12	4863.1	0	CAS	1	12	1	0	3
201510	24520750	410.20722338	12	3694.91	0	SOL	1	22	0	0	3
201510	24520773	384.04921283	12	4663.85	0	CAS	1	08	2	0	3
201510	24520797	403.01004484	12	4415.49	0	SOL	1	08	3	0	3
201510	24520824	389.86943656	12	3862.37	0	CAS	1	24	2	0	3
201510	24520900	332.72564046	12	4165.51	0	SOL	1	30	0	0	3
201510	24521422	386.94748876	12	3577.2	0	CAS	1	30	0	0	3
201510	24521461	310.90438487	12	3639.21	0	SOL	1	22	0	1	3
201510	24521523	331.52167538	12	3640.24	0	SOL	1	30	0	0	3
201510	24521604		12	3836.51	0	SOL	1	28	0	0	3
201510	24521813	380.32326644	12	3000	0	SOL	1	30	-	0	3
201510	24522305		12	4230	0	SOL	1	30	-	0	3
201510	24522306	382.60552532	12	3031.96	0	SOL	1	14	1	0	3
201510	24522381	369.21088564	12	3658.03	0	CAS	1	30	2	0	3
201510	24522510	339.24058372	12	4918.94	0	SOL	1	30	-	0	3
201510	24522921	331.31223658	12	3622.97	0	SOL	1	30	0	0	3
201510	24522944	297.75341329	12	3593.76	0	CAS	1	30	3	0	3
201510	24523279	332.49248683	12	3991.22	0	SOL	1	30	0	0	3
201510	24523466	286.34182069	12	4232.91	0	CAS	1	46	3	0	3
201510	24523604		12	3317.66	0	CAS	1	30	2	0	3
201510	24524279	341.11540591	12	3618.62	0	CAS	1	22	2	0	3
201510	24524521	414.97605329	12	4691.88	0	SOL	1	08	2	0	3
201510	24524693	407.04274328	12	4297.06	0	SOL	1	30	0	0	3
201510	24524871		12	3831.17	0	CAS	1	30	1	0	3
201510	24525314	394.99738615	4	4298.36	0	SOL	1	08	2	0	3
201510	24525792	270.6060917	12	3150.6	2	SOL	1	08	1	0	3
201510	24525853	369.03797256	12	3958.93	0	SOL	1	30	0	0	3
201510	24525911	448.07587967	12	3075	0	CAS	1	24	2	0	3
201510	24526276	378.76147734	12	3201.62	0	SOL	1	30	0	0	3
201510	24526348	485.04081886	12	3628.56	0	CAS	1	24	2	0	3
201510	24526512	245.72100391	12	4508	1	CAS	1	26	0	0	3
201510	24526714	291.20636786	12	4865.3	0	SOL	1	28	0	0	3
201510	24526754	371.93819202	12	4454.77	0	SOL	1	08	0	1	3
201510	24526930	375.90282721	12	4037.86	0	CAS	1	08	0	0	3
201510	24527613	271.52749237	12	4374.51	3	SOL	1	08	0	0	3
201510	24527653	397.01967272	12	4362.72	0	CAS	1	14	2	0	3
201510	24527699	395.8924833	12	3170.55	0	SOL	1	12	0	0	3
201510	24527754	323.63869084	12	3359.35	0	SOL	1	30	-	0	3
201510	24527912	238.74435299	12	4503.58	1	CAS	1	12	2	0	3
201510	24528285	431.30620539	12	4965.65	0	SOL	1	36		0	3
201510	24528375	343.78648778	12	4870	0	SOL	1	30	0	0	3
201510	24528614	420.78627944	12	3087.98	0	CAS	1	30	0	0	3
201510	24529155	343.4989297	12	3216.29	0	SOL	1	30	1	0	3
201510	24529183	383.76481157	12	4714.68	0	CON	1	06	2	0	3
201510	24529271	279.07923777	12	3861.61	0	CAS	1	30	1	0	3
201510	24529321	401.09858032	12	4983.15	0	SOL	1	24	0	0	3
201510	24529436	337.81303651	12	3207.58	1	CAS	1	30	2	0	3
201510	24529493	312.32572588	12	3870	0	CAS	1	30	2	0	3
201510	24529608	285.20597963	12	3100.81	0	CAS	1	30	1	0	3
201510	24529750	384.89770952	12	3543.8	0	CAS	1	30	3	0	3
201510	24529841	317.39900303	12	3200.01	1	SOL	1	30	0	0	3
201510	24529996	328.19058856	12	4403.13	0	SOL	1	30	-	0	3
201510	24530183	380.11193649	12	3889.06	0	SOL	1	30	-	0	3
201510	24530432	404.76403386	12	4002.26	0	SOL	1	16	0	0	3
201510	24530497	389.86995545	12	3159.98	0	CON	1	30	0	0	3
201510	24530812		12	4305.09	0	SOL	1	08	-	0	3
201510	24531001	381.58570042	12	4003.58	0	SOL	1	46	2	0	3
201510	24531035	397.49248792	12	3300	0	SOL	1	30	0	0	3
201510	24531170	382.89577817	12	4280.4	0	CAS	1	30	2	0	3
201510	24531183	385.84641979	12	3847.86	0	SOL	1	08	2	1	3
201510	24531412	345.32343165	12	3323.25	0	CAS	1	30	0	0	3
201510	24531502	357.74328922	12	4235.6	0	SOL	1	08	0	0	3
201510	24531638	431.07451344	12	3116.99	0	CAS	1	10	0	0	3
201510	24531711		11	3613.47	0	CAS	1	16	-	0	3
201510	24531734	382.89017177	12	4682.28	0	CAS	1	30	-	0	3
201510	24531760	363.37138248	12	4910.35	0	SOL	1	30	1	0	3
201510	24532077	347.99180708	12	4762.77	0	CAS	1	30	1	0	3
201510	24532556	394.41009898	12	3267.56	0	SOL	1	08	2	0	3
201510	24532568	428.95836573	12	3426.23	0	SOL	1	40	1	0	3
201510	24532805	365.43475496	12	4286.16	0	SOL	1	30	3	0	3
201510	24532827	394.71611188	12	3631.61	0	SOL	1	30	1	0	3
201510	24533011	286.48283708	11	3339.67	0	SOL	1	30	1	0	3
201510	24533501	381.72068482	12	4721.97	0	SOL	1	34	2	0	3
201510	24533679	293.39059324	12	3345.36	0	SOL	1	22	1	0	3
201510	24533841	400.94320558	12	3416.28	0	SOL	1	16	0	0	3
201510	24534214	396.68778766	12	3739.42	0	CAS	1	46	0	0	3
201510	24534426	427.37425749	12	4209.84	0	CAS	1	08	0	0	3
201510	24534447	319.22447638	12	4910.54	0	SOL	1	08	0	0	3
201510	24534539	294.94108765	0	4868.99	0	SOL	1	46	0	0	3
201510	24534808	398.85428712	12	4670.23	0	CAS	1	24	2	0	3
201510	24535014	297.0290197	12	3122.39	0	CAS	1	08	2	0	3
201510	24535016	255.8307599	12	3743.07	0	SOL	1	30	1	0	3
201510	24535166	308.29992665	12	4020.52	0	CAS	1	22	2	0	3
201510	24535299	232.48842531	12	3517.8	0	SOL	1	30	0	0	3
201510	24535638	364.27650236	12	3141.67	0	CAS	1	24	2	0	3
201510	24535886	325.41886338	12	4374.04	1	SOL	1	30	1	0	3
201510	24535913	294.12856269	12	3314.85	0	SOL	1	30	3	0	3
201510	24536152	356.81055142	12	3995.13	0	SOL	1	28	0	1	3
201510	24536375	422.04177472	12	3299.54	0	SOL	1	30	-	0	3
201510	24536502	387.4196635	12	3144.32	0	CAS	1	22	0	0	3
201510	24536526	315.06263942	12	3777.29	0	SOL	1	40	0	0	3
201510	24536540	288.19901732	12	3291.47	1	SOL	1	08	3	0	3
201510	24536619		12	3968.26	0	SOL	1	30	0	1	3
201510	24536633	362.92634615	12	3373.73	0	CAS	1	30	0	0	3
201510	24536952	353.67303148	12	4888.53	0	SOL	1	30	0	0	3
201510	24537034	419.14657798	12	3281.59	0	CAS	1	22	0	0	3
201510	24537309	379.38085932	12	3390.02	0	CAS	1	30	1	0	3
201510	24537665	421.42675078	12	4476.99	0	SOL	1	08	2	0	3
201510	24537691	320.65273386	12	3115.26	0	CAS	1	30	3	0	3
201510	24538274	375.8164342	12	3964.11	0	SOL	1	30	0	0	3
201510	24538328	347.30190512	12	4234.84	0	SOL	1	08	0	0	3
201510	24538639	451.36487813	12	3063.3	0	SOL	1	30	0	0	3
201510	24539835	363.8106008	12	3216.73	0	SOL	1	38	2	0	3
201510	24540528	353.46615401	12	3822.82	0	CAS	1	30	0	0	3
201510	24540726	246.53142459	12	3466.98	0	SOL	1	30	0	0	3
201510	24540950	299.26287779	12	3319.04	0	SOL	1	30	2	0	3
201510	24541711	344.91004417	12	3030.02	0	CAS	1	30	0	0	3
201510	24541867	371.72674979	12	3075	0	SOL	1	30	1	0	3
201510	24541985	420.38995907	12	4845.33	0	SOL	1	30	1	0	3
201510	24542339	402.27313208	12	3679.35	0	SOL	1	30	0	0	3
201510	24542450	353.39262892	12	3525.31	0	SOL	1	30	1	0	3
201510	24542765	400.19605291	12	4057.38	0	SOL	1	32	3	0	3
201510	24542812	361.93125999	12	3093.82	0	SOL	1	28	0	0	3
201510	24543127	300.34392333	12	4722.93	0	SOL	1	36	1	0	3
201510	24543349	443.25565445	12	3931.36	0	CAS	1	36	0	0	3
201510	24543361	301.83350783	12	4229.64	1	SOL	1	30	1	0	3
201510	24543543	346.56073034	12	3293.76	3	SOL	1	30	1	0	3
201510	24543618	428.15387691	12	4502.24	0	SOL	1	04	0	0	3
201510	24543698	408.56249727	12	3352.39	0	CAS	1	46	0	0	3
201510	24544050	307.30859382	12	3981.27	0	CAS	1	30	-	0	3
201510	24544068	291.95224573	12	4730.35	1	SOL	1	30	1	0	3
201510	24544256	341.44584788	12	3990.38	0	SOL	1	08	2	0	3
201510	24544291	263.61403469	12	3575.01	0	SOL	1	30	1	0	3
201510	24544443	456.08908065	12	3616.6	0	CAS	1	36	2	0	3
201510	24544869	298.95954504	12	4793.49	3	CAS	1	16	3	0	3
201510	24545331	283.56647448	12	4254	0	SEP	1	22	0	0	3
201510	24546258	395.65477369	12	3598.44	0	CAS	1	22	2	0	3
201510	24546467	308.30201246	9	3160.55	0	CAS	1	44	1	0	3
201510	24546769	338.28405597	12	4698.64	0	SOL	1	36	5	0	3
201510	24546794	402.30886802	12	3095.76	0	CAS	1	26	2	0	3
201510	24547027	417.16887146	12	4115.01	0	CAS	1	38	3	0	3
201510	24547036	388.46348124	12	3399.82	0	CAS	1	30	1	0	3
201510	24547088	299.8165956	12	3610.87	0	SOL	1	26	0	0	3
201510	24547298	303.53152091	12	3359.35	0	CAS	1	40	-	0	3
201510	24547300	430.14977442	12	3382.5	0	SOL	1	08	0	0	3
201510	24547602	277.63184917	12	3434.49	0	CAS	1	28	2	0	3
201510	24547650		12	3631.94	0	SOL	1	06	0	0	3
201510	24547679	460.77014754	12	3498.99	0	CAS	1	16	0	0	3
201510	24547820	408.7878176	12	4893.02	0	SOL	1	04	0	0	3
201510	24548016	381.17211891	12	3162.91	0	SOL	1	08	2	0	3
201510	24548450	314.90059698	12	4291.7	0	SOL	1	22	2	0	3
201510	24548644	267.8880344	12	4096.9	2	SOL	1	04	0	0	3
201510	24548722	272.75417026	0	4916.79	0	SOL	1	26	0	0	3
201510	24548907	342.03991729	12	4769.88	0	SOL	1	08	0	0	3
201510	24548927	385.88784698	12	3793.53	0	SOL	1	08	0	0	3
201510	24548951	432.92287941	12	4102.08	0	SOL	1	06	0	0	3
201510	24549537	408.17325171	12	3076.42	0	SOL	1	22	2	0	3
201510	24549638	237.62403694	12	4317.71	1	SOL	1	08	-	0	3
201510	24549688	377.5766689	12	3087.81	0	CAS	1	38	1	0	3
201510	24549846	253.40640255	12	3470.48	1	CAS	1	26	0	0	3
201510	24549889	437.95342236	12	3602.42	0	SOL	1	24	0	0	3
201510	24549900	372.21528861	12	3200.23	0	SOL	1	16	0	0	3
201510	24550108	301.05129787	12	4472.03	0	SOL	1	26	1	0	3
201510	24550177	398.3323314	12	4359.1	0	CAS	1	30	0	0	3
201510	24550248	253.5238166	12	3561.14	0	SOL	1	28	0	0	3
201510	24550673	299.0341716	12	3041.35	0	SOL	1	20	2	0	3
201510	24550887	348.46305813	12	4773.21	0	CAS	1	36	1	0	3
201510	24550939	373.50697668	12	3342.57	0	SOL	1	38	2	1	3
201510	24550979	261.03794526	12	3164.28	2	CON	1	40	0	0	3
201510	24551273	388.24616326	11	4003.45	1	SOL	1	20	1	0	3
201510	24551467		12	3057.14	0	SOL	1	04	-	0	3
201510	24551605	297.42188385	12	3286.29	0	CAS	1	16	1	0	3
201510	24551789	345.81158045	12	3485.36	0	SOL	1	12	-	0	3
201510	24551798	329.82537598	12	3913.3	0	CAS	1	08	1	0	3
201510	24551992	294.87287609	12	3266.9	0	SOL	1	10	2	0	3
201510	24552092	359.76444373	12	3975.91	0	SOL	1	08	0	0	3
201510	24552252	341.5388924	12	3968.85	0	SOL	1	16	-	0	3
201510	24552289		12	3500.01	0	SOL	1	24	-	0	3
201510	24552384	399.01955533	12	3158.02	0	CAS	1	28	0	0	3
201510	24552463	313.87936707	12	4007.37	0	SOL	1	08	1	0	3
201510	24552656	384.22785318	12	3890.65	0	SOL	1	40	0	0	3
201510	24552722	363.54137098	12	4185.92	0	SOL	1	30	0	0	3
201510	24552913	389.02707286	12	3112.72	0	SOL	1	08	0	0	3
201510	24552926	356.34792404	12	3166.6	0	CAS	1	24	-	0	3
201510	24552967	402.76882904	12	4722.74	0	SOL	1	30	2	0	3
201510	24553027	396.29178715	12	4418.35	0	CAS	1	08	2	0	3
201510	24553066	435.96785529	12	3359.35	0	SOL	1	30	-	0	3
201510	24553116	324.65911402	12	3948.3	0	SOL	1	08	0	0	3
201510	24553609	241.66196962	12	4883.28	0	SOL	1	08	1	0	3
201510	24553773	424.54196658	12	4110.52	0	SOL	1	08	0	0	3
201510	24554175	303.42092448	12	3819.39	0	SOL	1	30	1	1	3
201510	24554229	400.68720986	12	3062.97	0	SOL	1	30	0	0	3
201510	24554359	374.6170497	12	3871.64	0	SOL	1	06	0	0	3
201510	24554456	363.14699772	12	3680.09	0	CAS	1	30	1	0	3
201510	24554767	245.47407679	12	4167.94	1	SOL	1	30	0	0	3
201510	24554799	251.18521061	12	4203.81	1	SOL	1	30	0	0	3
201510	24554908	259.1216416	12	3166.29	0	CAS	1	30	2	0	3
201510	24554911	352.4350663	12	3357.4	0	SOL	1	08	0	0	3
201510	24554955	337.84804081	12	3427.57	0	SOL	1	16	-	0	3
201510	24555012	364.28943345	7	3760.65	0	SOL	1	46	-	0	3
201510	24555092	370.55604359	12	3071.67	0	CAS	1	30	3	0	3
201510	24555179	401.19086652	12	3961.42	0	SOL	1	30	1	0	3
201510	24555233	392.78169502	12	4345.82	0	SOL	1	30	2	0	3
201510	24555288	287.42442192	12	3325.35	0	CAS	1	12	3	0	3
201510	24555695	239.54663868	12	3575.01	0	CBS	1	30	0	0	3
201510	24555834	360.42750005	12	3259.7	0	SOL	1	08	0	0	3
201510	24555913	287.44404257	12	4961.67	0	SOL	1	30	0	0	3
201510	24555961	379.40154766	12	4052.72	0	SOL	1	08	-	0	3
201510	24555994	330.09830063	12	4362.01	2	SOL	1	30	-	0	3
201510	24556294	362.57212315	12	4251.85	0	SOL	1	08	0	0	3
201510	24556582	292.14397759	12	3912.68	1	SOL	1	24	1	0	3
201510	24556632	438.19015549	12	4593.93	0	CAS	1	30	0	0	3
201510	24556816	404.25507644	12	3027.26	0	SOL	1	24	0	0	3
201510	24556833	295.79908943	12	3860.25	0	SOL	1	22	0	0	3
201510	24556865	362.28628222	12	3113.96	0	CAS	1	30	3	0	3
201510	24556960	370.17112098	12	3642.21	0	SOL	1	30	1	0	3
201510	24557235		12	3474.19	0	SOL	1	30	0	0	3
201510	24557317	284.85792181	12	4341.53	1	SOL	1	28	0	0	3
201510	24557508	428.78898073	12	3068.95	0	SOL	1	24	2	0	3
201510	24557529		12	3938.75	0	SOL	1	30	-	0	3
201510	24557666	390.64447355	12	3176.52	0	CAS	1	30	1	0	3
201510	24557675		7	3772.16	0	SOL	1	08	-	0	3
201510	24557800	274.72192247	12	3849.65	1	SOL	1	30	0	0	3
201510	24557827		12	3428.57	0	SOL	1	08	1	0	3
201510	24558132	420.69437145	12	3099.48	0	SOL	1	28	-	0	3
201510	24558344	416.06187801	12	4877	0	SOL	1	12	0	0	3
201510	24558734	332.96182663	12	4062.27	0	SOL	1	30	1	0	3
201510	24558772	408.73113921	12	3775.01	0	SOL	1	20	1	0	3
201510	24558876	426.9913203	12	4952.38	0	CAS	1	30	1	0	3
201510	24559107	267.95183686	12	4062.98	0	CAS	1	26	-	0	3
201510	24559163	394.55993803	12	4294.8	0	CAS	1	30	0	0	3
201510	24559287	367.83483983	12	4841.94	0	SOL	1	28	1	1	3
201510	24559486	442.95217993	12	3469.2	0	CAS	1	30	0	0	3
201510	24559821	393.98896588	12	3550.92	0	CAS	1	30	1	0	3
201510	24559850	381.34774278	12	3851.78	0	CAS	1	38	1	0	3
201510	24560010	229.85249335	12	3450.12	0	CBS	1	30	0	0	3
201510	24560145	373.50697668	12	3674.2	0	CAS	1	20	0	0	3
201510	24560692	364.09172178	12	3575.01	0	SOL	1	08	1	0	3
201510	24560822	332.3341303	12	4312.34	0	SOL	1	26	0	0	3
201510	24560862	297.05295353	12	4781.06	0	CAS	1	30	2	0	3
201510	24560960	330.81122705	12	3432.5	0	VIU	1	30	1	0	3
201510	24560967	421.41677022	12	4267.47	0	SOL	1	30	-	0	3
201510	24561004	266.356172	12	4229.1	4	CAS	1	28	1	0	3
201510	24561122	308.04266682	12	4399.73	3	SOL	1	30	2	0	3
201510	24561389	354.74303988	10	3519.8	0	CAS	1	24	-	0	3
201510	24561681	414.76168181	12	4382.93	0	SOL	1	30	-	1	3
201510	24562083	383.30148089	12	4269.12	0	SOL	1	08	0	0	3
201510	24562147	255.93691855	12	4025.5	1	CAS	1	30	2	0	3
201510	24562203	345.05255511	12	4405.53	0	SOL	1	30	0	0	3
201510	24562521	364.39732055	12	3475.22	0	CAS	1	30	1	0	3
201510	24562693	413.84919081	12	4125.7	0	CAS	1	30	0	0	3
201510	24563175	412.34959644	12	4091.91	0	CAS	1	14	0	1	3
201510	24563326	394.17967755	12	3855.16	0	SOL	1	16	-	0	3
201510	24563364	316.93478407	12	4000.01	0	SOL	1	30	0	0	3
201510	24563365	304.70349584	12	4457.71	0	SOL	1	40	0	0	3
201510	24563396	456.6670158	9	4050.03	0	SOL	1	02	-	0	3
201510	24563484	373.50697668	12	4633.83	0	CAS	1	30	-	0	3
201510	24563491	363.20318068	12	3481.81	0	CAS	1	38	3	0	3
201510	24563499	382.51587002	12	3455.4	0	SOL	1	30	2	0	3
201510	24563563	394.51091869	12	4216.84	0	CAS	1	08	2	0	3
201510	24563581	308.65719559	12	4130.4	0	CAS	1	40	-	0	3
201510	24563583	269.07423772	12	3512.54	1	SOL	1	30	-	0	3
201510	24563743	329.73056943	12	3596.68	0	SOL	1	16	-	0	3
201510	24563765	379.28116063	12	4000.01	0	CAS	1	24	-	0	3
201510	24563980	365.88291614	12	4535.8	0	CAS	1	40	2	0	3
201510	24564060	372.39824183	12	3425	0	CAS	1	30	1	0	3
201510	24564152	371.02044963	12	4047.46	0	SOL	1	08	-	0	3
201510	24564271	285.89338788	12	4353.44	0	SOL	1	24	1	1	3
201510	24564272	284.24900449	12	3333.09	0	SOL	1	22	0	0	3
201510	24564365	331.63958775	12	3639.21	0	SOL	1	28	-	0	3
201510	24564529	427.38075291	12	4729.83	0	SOL	1	12	1	0	3
201510	24564654	386.77114038	12	3822.55	0	SOL	1	16	0	0	3
201510	24564890	363.48467643	12	4821.27	0	SOL	1	30	0	0	3
201510	24565039	403.72983609	10	4229.6	0	SOL	1	08	0	0	3
201510	24565041	341.53237981	12	4051.04	0	SOL	1	38	0	0	3
201510	24565059	386.50879521	10	3833.64	0	SOL	1	46	1	1	3
201510	24565061		12	4468.11	0	SOL	1	24	0	0	3
201510	24565226	382.75524075	12	3492.3	0	CON	1	08	0	0	3
201510	24565403	431.03192725	12	4065.17	0	SOL	1	26	1	0	3
201510	24565406	339.10775306	12	4361.71	0	CAS	1	08	2	0	3
201510	24565410	433.37341199	12	3980.38	0	CAS	1	36	3	0	3
201510	24565606	362.90382024	12	3050.79	0	CAS	1	22	2	0	3
201510	24565749	381.42645631	7	3059.71	0	SOL	1	42	-	0	3
201510	24565824	300.19365189	12	3888.85	0	SOL	1	16	-	1	3
201510	24565832	384.27973538	12	4103	0	SOL	1	10	0	0	3
201510	24565856		12	3395.35	0	CON	1	20	-	0	3
201510	24566117		12	3757.31	0	SOL	1	24	0	0	3
201510	24566193		12	4351.24	0	SOL	1	08	0	1	3
201510	24566414	323.74501391	12	4000	0	SOL	1	36	2	0	3
201510	24566422	388.72661039	12	3360.44	0	SOL	1	06	0	0	3
201510	24566491	424.26286986	12	3983.78	0	CON	1	24	0	0	3
201510	24566680	446.43295041	12	3303.31	0	SOL	1	26	1	0	3
201510	24566681	380.75611526	12	3141.72	0	CAS	1	26	1	0	3
201510	24567034	379.06269808	12	3425.77	0	SOL	1	08	0	0	3
201510	24567097		12	4465.86	0	SOL	1	30	0	0	3
201510	24567685	294.46200836	12	3843.62	0	CAS	1	30	0	0	3
201510	24567853	383.46285146	12	3532.11	0	SOL	1	40	1	0	3
201510	24568177	428.65730835	12	4055.52	0	CAS	1	36	2	0	3
201510	24568321	410.36681273	12	3219.11	0	SOL	1	30	1	0	3
201510	24568375	398.55298132	12	4359.47	0	SOL	1	24	1	0	3
201510	24568399	223.14137912	4	3834.68	1	CAS	1	04	-	0	3
201510	24568443	253.33202227	12	3849.99	0	SOL	1	30	0	0	3
201510	24568508	336.06873965	12	3075	0	SOL	1	08	-	0	3
201510	24568541	444.35123214	12	3961.2	0	CAS	1	30	0	0	3
201510	24568590	292.80198947	12	4892.89	0	SOL	1	30	-	0	3
201510	24568631		12	3639.21	0	SOL	1	30	-	0	3
201510	24568633	247.12900143	12	3074.73	0	SOL	1	30	0	0	3
201510	24568684	416.01389923	12	3291.87	0	CAS	1	36	3	0	3
201510	24569856	287.47704277	12	3937.22	0	CAS	1	22	-	0	3
201510	24570049	429.28683447	12	3654.57	0	CAS	1	30	2	0	3
201510	24570322		12	3406.76	0	CAS	1	20	0	0	3
201510	24570373	317.16997205	12	3794.09	0	SOL	1	26	2	1	3
201510	24570905	299.73290971	12	3894.07	1	SOL	1	26	1	0	3
201510	24571181	350.89661422	12	3359.35	0	SOL	1	30	0	0	3
201510	24571381	353.11555725	12	3373.01	0	SOL	1	40	0	0	3
201510	24571972	416.00740381	12	3306.87	0	CAS	1	08	0	0	3
201510	24572063	399.79680126	12	3907.59	0	CAS	1	30	4	0	3
201510	24572169		12	4238.95	0	SOL	1	14	0	0	3
201510	24572230	245.12442663	12	3432.94	0	CBS	1	14	0	0	3
201510	24572234	209.54202691	10	3427.54	4	SOL	1	32	0	0	3
201510	24572464	319.55842051	12	4213.43	0	CAS	1	30	1	0	3
201510	24572469	279.57033051	12	3979.95	0	SOL	1	30	0	0	3
201510	24572715	371.54772928	12	3361.79	0	SOL	1	30	0	1	3
201510	24573371	420.84784776	12	4172.72	0	SOL	1	08	0	0	3
201510	24573521	304.61540503	12	3321.05	1	SOL	1	30	-	0	3
201510	24573523	407.4072473	10	3533	0	SOL	1	08	0	0	3
201510	24573553	334.76977191	12	3129.17	2	SOL	1	30	0	0	3
201510	24573570	328.46585021	12	3000	0	SOL	1	28	0	0	3
201510	24573609	344.63207103	12	3438.91	0	SOL	1	22	0	0	3
201510	24573615	343.11169048	12	3563.95	0	SOL	1	30	2	0	3
201510	24573648	281.4446418	12	4270.72	0	SOL	1	08	0	0	3
201510	24573770	386.24365156	8	4870.29	0	CAS	1	30	0	0	3
201510	24574040	445.62632084	12	3501.04	0	CAS	1	26	2	0	3
201510	24574067	282.47462402	12	3550.22	0	SOL	1	28	3	0	3
201510	24574080	266.75548902	12	3543.36	0	CAS	1	30	0	0	3
201510	24574269	352.8754252	12	4999.99	0	CAS	1	30	0	0	3
201510	24574417	315.684535	12	3100.01	2	SOL	1	30	0	0	3
201510	24574566	448.57755015	5	3511.92	0	CAS	1	30	0	0	3
201510	24574777	297.05750245	12	3623.02	0	SOL	1	30	-	0	3
201510	24574935	425.46781367	12	3569.93	0	SOL	1	22	1	0	3
