MES,ID,SCORE_SISTEMA,CTDMESPASIVOULT12MES,INGRESO,CLASIFRIESGO_6,ESTADOCIVIL,TIPO,DEPARTAMENTO,NUMEROHIJOS,INCUMPLIMIENTOEN12,DELTA_BANCOS
201510,395,295.9558477,12,3083.16,0,CAS,1,30,2,1,3
201510,396,248.4551741,12,3459.87,0,CBS,1,22,1,0,3
201510,397,371.0716861,12,4853.52,0,SOL,1,30,3,0,3
201510,398,370.8985526,7,4092.55,0,SOL,1,18,0,0,3
201510,399,417.223069,12,3616.85,0,CAS,1,24,2,0,3
201510,400,405.2812305,12,3390.34,0,CAS,1,12,1,0,3
201510,401,228.3245373,12,3871.77,2,SOL,1,30,0,0,3
201510,402,386.0709904,12,3417.59,0,CAS,1,8,0,0,3
201510,403,381.1494329,12,3289.09,0,SOL,1,8,0,1,3
201510,404,349.3967888,12,3086.86,0,SOL,1,8,0,0,3
201510,405,272.8759021,12,3930.1,0,SOL,1,30,-,0,3
201510,406,293.7079275,12,4175.88,0,SOL,1,26,1,0,3
201510,407,362.534643,12,3381.68,0,CAS,1,40,2,0,3
201510,408,303.1140923,12,4437.15,4,SOL,1,12,4,0,3
201510,409,341.3410105,12,3235.66,0,SOL,1,26,-,1,3
201510,410,416.7549284,12,3993.08,0,SOL,1,8,0,0,3
201510,411,345.119949,12,4999.99,0,CAS,1,26,0,0,3
201510,412,308.5898338,12,3889.43,0,SOL,1,30,0,0,3
201510,413,412.0672626,12,4367.5,0,CAS,1,4,1,0,3
201510,414,391.7091879,12,4575,0,SOL,1,30,3,0,3
201510,415,440.0070151,12,3704.29,0,SEP,1,8,0,0,3
201510,416,404.6405501,12,3346.57,0,CBS,1,20,2,0,3
201510,417,330.3796653,12,3859.63,0,SOL,1,28,0,0,3
201510,418,332.3455835,12,3998.25,0,CAS,1,8,4,0,3
201510,419,387.3352921,12,3639.21,0,CAS,1,30,2,0,3
201510,420,240.6939359,10,4777.87,1,SOL,1,8,0,0,3
201510,421,388.654234,12,4424.17,0,SOL,1,30,1,0,3
201510,422,361.0486695,12,3575.01,0,SEP,1,30,-,0,3
201510,423,354.1142977,12,3238.22,0,CAS,1,30,1,0,3
201510,424,306.9744978,12,4491.85,0,SOL,1,30,1,0,3
201510,425,,12,3830.66,0,CAS,1,30,0,0,3
201510,426,425.5681805,12,4424.49,0,SOL,1,30,0,0,3
201510,427,411.1285098,12,4500,0,CAS,1,30,1,0,3
201510,428,408.9968206,12,3395.6,0,SOL,1,38,1,0,3
201510,429,373.9880712,12,4730.43,0,SOL,1,46,0,0,3
201510,430,242.3955321,12,3661.27,1,SOL,1,30,0,0,3
201510,431,397.3883861,12,4927.18,0,SOL,1,42,2,0,3
201510,432,341.9041418,12,4863.1,0,CAS,1,12,1,0,3
201510,433,410.2072234,12,3694.91,0,SOL,1,22,0,0,3
201510,434,384.0492128,12,4663.85,0,CAS,1,8,2,0,3
201510,435,403.0100448,12,4415.49,0,SOL,1,8,3,0,3
201510,436,389.8694366,12,3862.37,0,CAS,1,24,2,0,3
201510,437,332.7256405,12,4165.51,0,SOL,1,30,0,0,3
201510,438,386.9474888,12,3577.2,0,CAS,1,30,0,0,3
201510,439,310.9043849,12,3639.21,0,SOL,1,22,0,1,3
201510,440,331.5216754,12,3640.24,0,SOL,1,30,0,0,3
201510,441,,12,3836.51,0,SOL,1,28,0,0,3
201510,442,380.3232664,12,3000,0,SOL,1,30,-,0,3
201510,443,,12,4230,0,SOL,1,30,-,0,3
201510,444,382.6055253,12,3031.96,0,SOL,1,14,1,0,3
201510,445,369.2108856,12,3658.03,0,CAS,1,30,2,0,3
201510,446,339.2405837,12,4918.94,0,SOL,1,30,-,0,3
201510,447,331.3122366,12,3622.97,0,SOL,1,30,0,0,3
201510,448,297.7534133,12,3593.76,0,CAS,1,30,3,0,3
201510,449,332.4924868,12,3991.22,0,SOL,1,30,0,0,3
201510,450,286.3418207,12,4232.91,0,CAS,1,46,3,0,3
201510,451,,12,3317.66,0,CAS,1,30,2,0,3
201510,452,341.1154059,12,3618.62,0,CAS,1,22,2,0,3
201510,453,414.9760533,12,4691.88,0,SOL,1,8,2,0,3
201510,454,407.0427433,12,4297.06,0,SOL,1,30,0,0,3
201510,455,,12,3831.17,0,CAS,1,30,1,0,3
201510,456,394.9973862,4,4298.36,0,SOL,1,8,2,0,3
201510,457,270.6060917,12,3150.6,2,SOL,1,8,1,0,3
201510,458,369.0379726,12,3958.93,0,SOL,1,30,0,0,3
201510,459,448.0758797,12,3075,0,CAS,1,24,2,0,3
201510,460,378.7614773,12,3201.62,0,SOL,1,30,0,0,3
201510,461,485.0408189,12,3628.56,0,CAS,1,24,2,0,3
201510,462,245.7210039,12,4508,1,CAS,1,26,0,0,3
201510,463,291.2063679,12,4865.3,0,SOL,1,28,0,0,3
201510,464,371.938192,12,4454.77,0,SOL,1,8,0,1,3
201510,465,375.9028272,12,4037.86,0,CAS,1,8,0,0,3
201510,466,271.5274924,12,4374.51,3,SOL,1,8,0,0,3
201510,467,397.0196727,12,4362.72,0,CAS,1,14,2,0,3
201510,468,395.8924833,12,3170.55,0,SOL,1,12,0,0,3
201510,469,323.6386908,12,3359.35,0,SOL,1,30,-,0,3
201510,470,238.744353,12,4503.58,1,CAS,1,12,2,0,3
201510,471,431.3062054,12,4965.65,0,SOL,1,36,,0,3
201510,472,343.7864878,12,4870,0,SOL,1,30,0,0,3
201510,473,420.7862794,12,3087.98,0,CAS,1,30,0,0,3
201510,474,343.4989297,12,3216.29,0,SOL,1,30,1,0,3
201510,475,383.7648116,12,4714.68,0,CON,1,6,2,0,3
201510,476,279.0792378,12,3861.61,0,CAS,1,30,1,0,3
201510,477,401.0985803,12,4983.15,0,SOL,1,24,0,0,3
201510,478,337.8130365,12,3207.58,1,CAS,1,30,2,0,3
201510,479,312.3257259,12,3870,0,CAS,1,30,2,0,3
201510,480,285.2059796,12,3100.81,0,CAS,1,30,1,0,3
201510,481,384.8977095,12,3543.8,0,CAS,1,30,3,0,3
201510,482,317.399003,12,3200.01,1,SOL,1,30,0,0,3
201510,483,328.1905886,12,4403.13,0,SOL,1,30,-,0,3
201510,484,380.1119365,12,3889.06,0,SOL,1,30,-,0,3
201510,485,404.7640339,12,4002.26,0,SOL,1,16,0,0,3
201510,486,389.8699555,12,3159.98,0,CON,1,30,0,0,3
201510,487,,12,4305.09,0,SOL,1,8,-,0,3
201510,488,381.5857004,12,4003.58,0,SOL,1,46,2,0,3
201510,489,397.4924879,12,3300,0,SOL,1,30,0,0,3
201510,490,382.8957782,12,4280.4,0,CAS,1,30,2,0,3
201510,491,385.8464198,12,3847.86,0,SOL,1,8,2,1,3
201510,492,345.3234317,12,3323.25,0,CAS,1,30,0,0,3
201510,493,357.7432892,12,4235.6,0,SOL,1,8,0,0,3
201510,494,431.0745134,12,3116.99,0,CAS,1,10,0,0,3
201510,495,,11,3613.47,0,CAS,1,16,-,0,3
201510,496,382.8901718,12,4682.28,0,CAS,1,30,-,0,3
201510,497,363.3713825,12,4910.35,0,SOL,1,30,1,0,3
201510,498,347.9918071,12,4762.77,0,CAS,1,30,1,0,3
201510,499,394.410099,12,3267.56,0,SOL,1,8,2,0,3
201510,500,428.9583657,12,3426.23,0,SOL,1,40,1,0,3
201510,501,365.434755,12,4286.16,0,SOL,1,30,3,0,3
201510,502,394.7161119,12,3631.61,0,SOL,1,30,1,0,3
201510,503,286.4828371,11,3339.67,0,SOL,1,30,1,0,3
201510,504,381.7206848,12,4721.97,0,SOL,1,34,2,0,3
201510,505,293.3905932,12,3345.36,0,SOL,1,22,1,0,3
201510,506,400.9432056,12,3416.28,0,SOL,1,16,0,0,3
201510,507,396.6877877,12,3739.42,0,CAS,1,46,0,0,3
201510,508,427.3742575,12,4209.84,0,CAS,1,8,0,0,3
201510,509,319.2244764,12,4910.54,0,SOL,1,8,0,0,3
201510,510,294.9410877,0,4868.99,0,SOL,1,46,0,0,3
201510,511,398.8542871,12,4670.23,0,CAS,1,24,2,0,3
201510,512,297.0290197,12,3122.39,0,CAS,1,8,2,0,3
201510,513,255.8307599,12,3743.07,0,SOL,1,30,1,0,3
201510,514,308.2999267,12,4020.52,0,CAS,1,22,2,0,3
201510,515,232.4884253,12,3517.8,0,SOL,1,30,0,0,3
201510,516,364.2765024,12,3141.67,0,CAS,1,24,2,0,3
201510,517,325.4188634,12,4374.04,1,SOL,1,30,1,0,3
201510,518,294.1285627,12,3314.85,0,SOL,1,30,3,0,3
201510,519,356.8105514,12,3995.13,0,SOL,1,28,0,1,3
201510,520,422.0417747,12,3299.54,0,SOL,1,30,-,0,3
201510,521,387.4196635,12,3144.32,0,CAS,1,22,0,0,3
201510,522,315.0626394,12,3777.29,0,SOL,1,40,0,0,3
201510,523,288.1990173,12,3291.47,1,SOL,1,8,3,0,3
201510,524,,12,3968.26,0,SOL,1,30,0,1,3
201510,525,362.9263462,12,3373.73,0,CAS,1,30,0,0,3
201510,526,353.6730315,12,4888.53,0,SOL,1,30,0,0,3
201510,527,419.146578,12,3281.59,0,CAS,1,22,0,0,3
201510,528,379.3808593,12,3390.02,0,CAS,1,30,1,0,3
201510,529,421.4267508,12,4476.99,0,SOL,1,8,2,0,3
201510,530,320.6527339,12,3115.26,0,CAS,1,30,3,0,3
201510,531,375.8164342,12,3964.11,0,SOL,1,30,0,0,3
201510,532,347.3019051,12,4234.84,0,SOL,1,8,0,0,3
201510,533,451.3648781,12,3063.3,0,SOL,1,30,0,0,3
201510,534,363.8106008,12,3216.73,0,SOL,1,38,2,0,3
201510,535,353.466154,12,3822.82,0,CAS,1,30,0,0,3
201510,536,246.5314246,12,3466.98,0,SOL,1,30,0,0,3
201510,537,299.2628778,12,3319.04,0,SOL,1,30,2,0,3
201510,538,344.9100442,12,3030.02,0,CAS,1,30,0,0,3
201510,539,371.7267498,12,3075,0,SOL,1,30,1,0,3
201510,540,420.3899591,12,4845.33,0,SOL,1,30,1,0,3
201510,541,402.2731321,12,3679.35,0,SOL,1,30,0,0,3
201510,542,353.3926289,12,3525.31,0,SOL,1,30,1,0,3
201510,543,400.1960529,12,4057.38,0,SOL,1,32,3,0,3
201510,544,361.93126,12,3093.82,0,SOL,1,28,0,0,3
201510,545,300.3439233,12,4722.93,0,SOL,1,36,1,0,3
201510,546,443.2556545,12,3931.36,0,CAS,1,36,0,0,3
201510,547,301.8335078,12,4229.64,1,SOL,1,30,1,0,3
201510,548,346.5607303,12,3293.76,3,SOL,1,30,1,0,3
201510,549,428.1538769,12,4502.24,0,SOL,1,4,0,0,3
201510,550,408.5624973,12,3352.39,0,CAS,1,46,0,0,3
201510,551,307.3085938,12,3981.27,0,CAS,1,30,-,0,3
201510,552,291.9522457,12,4730.35,1,SOL,1,30,1,0,3
201510,553,341.4458479,12,3990.38,0,SOL,1,8,2,0,3
201510,554,263.6140347,12,3575.01,0,SOL,1,30,1,0,3
201510,555,456.0890807,12,3616.6,0,CAS,1,36,2,0,3
201510,556,298.959545,12,4793.49,3,CAS,1,16,3,0,3
201510,557,283.5664745,12,4254,0,SEP,1,22,0,0,3
201510,558,395.6547737,12,3598.44,0,CAS,1,22,2,0,3
201510,559,308.3020125,9,3160.55,0,CAS,1,44,1,0,3
201510,560,338.284056,12,4698.64,0,SOL,1,36,5,0,3
201510,561,402.308868,12,3095.76,0,CAS,1,26,2,0,3
201510,562,417.1688715,12,4115.01,0,CAS,1,38,3,0,3
201510,563,388.4634812,12,3399.82,0,CAS,1,30,1,0,3
201510,564,299.8165956,12,3610.87,0,SOL,1,26,0,0,3
201510,565,303.5315209,12,3359.35,0,CAS,1,40,-,0,3
201510,566,430.1497744,12,3382.5,0,SOL,1,8,0,0,3
201510,567,277.6318492,12,3434.49,0,CAS,1,28,2,0,3
201510,568,,12,3631.94,0,SOL,1,6,0,0,3
201510,569,460.7701475,12,3498.99,0,CAS,1,16,0,0,3
201510,570,408.7878176,12,4893.02,0,SOL,1,4,0,0,3
201510,571,381.1721189,12,3162.91,0,SOL,1,8,2,0,3
201510,572,314.900597,12,4291.7,0,SOL,1,22,2,0,3
201510,573,267.8880344,12,4096.9,2,SOL,1,4,0,0,3
201510,574,272.7541703,0,4916.79,0,SOL,1,26,0,0,3
201510,575,342.0399173,12,4769.88,0,SOL,1,8,0,0,3
201510,576,385.887847,12,3793.53,0,SOL,1,8,0,0,3
201510,577,432.9228794,12,4102.08,0,SOL,1,6,0,0,3
201510,578,408.1732517,12,3076.42,0,SOL,1,22,2,0,3
201510,579,237.6240369,12,4317.71,1,SOL,1,8,-,0,3
201510,580,377.5766689,12,3087.81,0,CAS,1,38,1,0,3
201510,581,253.4064026,12,3470.48,1,CAS,1,26,0,0,3
201510,582,437.9534224,12,3602.42,0,SOL,1,24,0,0,3
201510,583,372.2152886,12,3200.23,0,SOL,1,16,0,0,3
201510,584,301.0512979,12,4472.03,0,SOL,1,26,1,0,3
201510,585,398.3323314,12,4359.1,0,CAS,1,30,0,0,3
201510,586,253.5238166,12,3561.14,0,SOL,1,28,0,0,3
201510,587,299.0341716,12,3041.35,0,SOL,1,20,2,0,3
201510,588,348.4630581,12,4773.21,0,CAS,1,36,1,0,3
201510,589,373.5069767,12,3342.57,0,SOL,1,38,2,1,3
201510,590,261.0379453,12,3164.28,2,CON,1,40,0,0,3
201510,591,388.2461633,11,4003.45,1,SOL,1,20,1,0,3
201510,592,,12,3057.14,0,SOL,1,4,-,0,3
201510,593,297.4218839,12,3286.29,0,CAS,1,16,1,0,3
201510,594,345.8115805,12,3485.36,0,SOL,1,12,-,0,3
201510,595,329.825376,12,3913.3,0,CAS,1,8,1,0,3
201510,596,294.8728761,12,3266.9,0,SOL,1,10,2,0,3
201510,597,359.7644437,12,3975.91,0,SOL,1,8,0,0,3
201510,598,341.5388924,12,3968.85,0,SOL,1,16,-,0,3
201510,599,,12,3500.01,0,SOL,1,24,-,0,3
201510,600,399.0195553,12,3158.02,0,CAS,1,28,0,0,3
201510,601,313.8793671,12,4007.37,0,SOL,1,8,1,0,3
201510,602,384.2278532,12,3890.65,0,SOL,1,40,0,0,3
201510,603,363.541371,12,4185.92,0,SOL,1,30,0,0,3
201510,604,389.0270729,12,3112.72,0,SOL,1,8,0,0,3
201510,605,356.347924,12,3166.6,0,CAS,1,24,-,0,3
201510,606,402.768829,12,4722.74,0,SOL,1,30,2,0,3
201510,607,396.2917872,12,4418.35,0,CAS,1,8,2,0,3
201510,608,435.9678553,12,3359.35,0,SOL,1,30,-,0,3
201510,609,324.659114,12,3948.3,0,SOL,1,8,0,0,3
201510,610,241.6619696,12,4883.28,0,SOL,1,8,1,0,3
201510,611,424.5419666,12,4110.52,0,SOL,1,8,0,0,3
201510,612,303.4209245,12,3819.39,0,SOL,1,30,1,1,3
201510,613,400.6872099,12,3062.97,0,SOL,1,30,0,0,3
201510,614,374.6170497,12,3871.64,0,SOL,1,6,0,0,3
201510,615,363.1469977,12,3680.09,0,CAS,1,30,1,0,3
201510,616,245.4740768,12,4167.94,1,SOL,1,30,0,0,3
201510,617,251.1852106,12,4203.81,1,SOL,1,30,0,0,3
201510,618,259.1216416,12,3166.29,0,CAS,1,30,2,0,3
201510,619,352.4350663,12,3357.4,0,SOL,1,8,0,0,3
201510,620,337.8480408,12,3427.57,0,SOL,1,16,-,0,3
201510,621,364.2894335,7,3760.65,0,SOL,1,46,-,0,3
201510,622,370.5560436,12,3071.67,0,CAS,1,30,3,0,3
201510,623,401.1908665,12,3961.42,0,SOL,1,30,1,0,3
201510,624,392.781695,12,4345.82,0,SOL,1,30,2,0,3
201510,625,287.4244219,12,3325.35,0,CAS,1,12,3,0,3
201510,626,239.5466387,12,3575.01,0,CBS,1,30,0,0,3
201510,627,360.4275001,12,3259.7,0,SOL,1,8,0,0,3
201510,628,287.4440426,12,4961.67,0,SOL,1,30,0,0,3
201510,629,379.4015477,12,4052.72,0,SOL,1,8,-,0,3
201510,630,330.0983006,12,4362.01,2,SOL,1,30,-,0,3
201510,631,362.5721232,12,4251.85,0,SOL,1,8,0,0,3
201510,632,292.1439776,12,3912.68,1,SOL,1,24,1,0,3
201510,633,438.1901555,12,4593.93,0,CAS,1,30,0,0,3
201510,634,404.2550764,12,3027.26,0,SOL,1,24,0,0,3
201510,635,295.7990894,12,3860.25,0,SOL,1,22,0,0,3
201510,636,362.2862822,12,3113.96,0,CAS,1,30,3,0,3
201510,637,370.171121,12,3642.21,0,SOL,1,30,1,0,3
201510,638,,12,3474.19,0,SOL,1,30,0,0,3
201510,639,284.8579218,12,4341.53,1,SOL,1,28,0,0,3
201510,640,428.7889807,12,3068.95,0,SOL,1,24,2,0,3
201510,641,,12,3938.75,0,SOL,1,30,-,0,3
201510,642,390.6444736,12,3176.52,0,CAS,1,30,1,0,3
201510,643,,7,3772.16,0,SOL,1,8,-,0,3
201510,644,274.7219225,12,3849.65,1,SOL,1,30,0,0,3
201510,645,,12,3428.57,0,SOL,1,8,1,0,3
201510,646,420.6943715,12,3099.48,0,SOL,1,28,-,0,3
201510,647,416.061878,12,4877,0,SOL,1,12,0,0,3
201510,648,332.9618266,12,4062.27,0,SOL,1,30,1,0,3
201510,649,408.7311392,12,3775.01,0,SOL,1,20,1,0,3
201510,650,426.9913203,12,4952.38,0,CAS,1,30,1,0,3
201510,651,267.9518369,12,4062.98,0,CAS,1,26,-,0,3
201510,652,394.559938,12,4294.8,0,CAS,1,30,0,0,3
201510,653,367.8348398,12,4841.94,0,SOL,1,28,1,1,3
201510,654,442.9521799,12,3469.2,0,CAS,1,30,0,0,3
201510,655,393.9889659,12,3550.92,0,CAS,1,30,1,0,3
201510,656,381.3477428,12,3851.78,0,CAS,1,38,1,0,3
201510,657,229.8524934,12,3450.12,0,CBS,1,30,0,0,3
201510,658,373.5069767,12,3674.2,0,CAS,1,20,0,0,3
201510,659,364.0917218,12,3575.01,0,SOL,1,8,1,0,3
201510,660,332.3341303,12,4312.34,0,SOL,1,26,0,0,3
201510,661,297.0529535,12,4781.06,0,CAS,1,30,2,0,3
201510,662,330.8112271,12,3432.5,0,VIU,1,30,1,0,3
201510,663,421.4167702,12,4267.47,0,SOL,1,30,-,0,3
201510,664,266.356172,12,4229.1,4,CAS,1,28,1,0,3
201510,665,308.0426668,12,4399.73,3,SOL,1,30,2,0,3
201510,666,354.7430399,10,3519.8,0,CAS,1,24,-,0,3
201510,667,414.7616818,12,4382.93,0,SOL,1,30,-,1,3
201510,668,383.3014809,12,4269.12,0,SOL,1,8,0,0,3
201510,669,255.9369186,12,4025.5,1,CAS,1,30,2,0,3
201510,670,345.0525551,12,4405.53,0,SOL,1,30,0,0,3
201510,671,364.3973206,12,3475.22,0,CAS,1,30,1,0,3
201510,672,413.8491908,12,4125.7,0,CAS,1,30,0,0,3
201510,673,412.3495964,12,4091.91,0,CAS,1,14,0,1,3
201510,674,394.1796776,12,3855.16,0,SOL,1,16,-,0,3
201510,675,316.9347841,12,4000.01,0,SOL,1,30,0,0,3
201510,676,304.7034958,12,4457.71,0,SOL,1,40,0,0,3
201510,677,456.6670158,9,4050.03,0,SOL,1,2,-,0,3
201510,678,373.5069767,12,4633.83,0,CAS,1,30,-,0,3
201510,679,363.2031807,12,3481.81,0,CAS,1,38,3,0,3
201510,680,382.51587,12,3455.4,0,SOL,1,30,2,0,3
201510,681,394.5109187,12,4216.84,0,CAS,1,8,2,0,3
201510,682,308.6571956,12,4130.4,0,CAS,1,40,-,0,3
201510,683,269.0742377,12,3512.54,1,SOL,1,30,-,0,3
201510,684,329.7305694,12,3596.68,0,SOL,1,16,-,0,3
201510,685,379.2811606,12,4000.01,0,CAS,1,24,-,0,3
201510,686,365.8829161,12,4535.8,0,CAS,1,40,2,0,3
201510,687,372.3982418,12,3425,0,CAS,1,30,1,0,3
201510,688,371.0204496,12,4047.46,0,SOL,1,8,-,0,3
201510,689,285.8933879,12,4353.44,0,SOL,1,24,1,1,3
201510,690,284.2490045,12,3333.09,0,SOL,1,22,0,0,3
201510,691,331.6395878,12,3639.21,0,SOL,1,28,-,0,3
201510,692,427.3807529,12,4729.83,0,SOL,1,12,1,0,3
201510,693,386.7711404,12,3822.55,0,SOL,1,16,0,0,3
201510,694,363.4846764,12,4821.27,0,SOL,1,30,0,0,3
201510,695,403.7298361,10,4229.6,0,SOL,1,8,0,0,3
201510,696,341.5323798,12,4051.04,0,SOL,1,38,0,0,3
201510,697,386.5087952,10,3833.64,0,SOL,1,46,1,1,3
201510,698,,12,4468.11,0,SOL,1,24,0,0,3
201510,699,382.7552408,12,3492.3,0,CON,1,8,0,0,3
201510,700,431.0319273,12,4065.17,0,SOL,1,26,1,0,3
201510,701,339.1077531,12,4361.71,0,CAS,1,8,2,0,3
201510,702,433.373412,12,3980.38,0,CAS,1,36,3,0,3
201510,703,362.9038202,12,3050.79,0,CAS,1,22,2,0,3
201510,704,381.4264563,7,3059.71,0,SOL,1,42,-,0,3
201510,705,300.1936519,12,3888.85,0,SOL,1,16,-,1,3
201510,706,384.2797354,12,4103,0,SOL,1,10,0,0,3
201510,707,,12,3395.35,0,CON,1,20,-,0,3
201510,708,,12,3757.31,0,SOL,1,24,0,0,3
201510,709,,12,4351.24,0,SOL,1,8,0,1,3
201510,710,323.7450139,12,4000,0,SOL,1,36,2,0,3
201510,711,388.7266104,12,3360.44,0,SOL,1,6,0,0,3
201510,712,424.2628699,12,3983.78,0,CON,1,24,0,0,3
201510,713,446.4329504,12,3303.31,0,SOL,1,26,1,0,3
201510,714,380.7561153,12,3141.72,0,CAS,1,26,1,0,3
201510,715,379.0626981,12,3425.77,0,SOL,1,8,0,0,3
201510,716,,12,4465.86,0,SOL,1,30,0,0,3
201510,717,294.4620084,12,3843.62,0,CAS,1,30,0,0,3
201510,718,383.4628515,12,3532.11,0,SOL,1,40,1,0,3
201510,719,428.6573084,12,4055.52,0,CAS,1,36,2,0,3
201510,720,410.3668127,12,3219.11,0,SOL,1,30,1,0,3
201510,721,398.5529813,12,4359.47,0,SOL,1,24,1,0,3
201510,722,223.1413791,4,3834.68,1,CAS,1,4,-,0,3
201510,723,253.3320223,12,3849.99,0,SOL,1,30,0,0,3
201510,724,336.0687397,12,3075,0,SOL,1,8,-,0,3
201510,725,444.3512321,12,3961.2,0,CAS,1,30,0,0,3
201510,726,292.8019895,12,4892.89,0,SOL,1,30,-,0,3
201510,727,,12,3639.21,0,SOL,1,30,-,0,3
201510,728,247.1290014,12,3074.73,0,SOL,1,30,0,0,3
201510,729,416.0138992,12,3291.87,0,CAS,1,36,3,0,3
201510,730,287.4770428,12,3937.22,0,CAS,1,22,-,0,3
201510,731,429.2868345,12,3654.57,0,CAS,1,30,2,0,3
201510,732,,12,3406.76,0,CAS,1,20,0,0,3
201510,733,317.1699721,12,3794.09,0,SOL,1,26,2,1,3
201510,734,299.7329097,12,3894.07,1,SOL,1,26,1,0,3
201510,735,350.8966142,12,3359.35,0,SOL,1,30,0,0,3
201510,736,353.1155573,12,3373.01,0,SOL,1,40,0,0,3
201510,737,416.0074038,12,3306.87,0,CAS,1,8,0,0,3
201510,738,399.7968013,12,3907.59,0,CAS,1,30,4,0,3
201510,739,,12,4238.95,0,SOL,1,14,0,0,3
201510,740,245.1244266,12,3432.94,0,CBS,1,14,0,0,3
201510,741,209.5420269,10,3427.54,4,SOL,1,32,0,0,3
201510,742,319.5584205,12,4213.43,0,CAS,1,30,1,0,3
201510,743,279.5703305,12,3979.95,0,SOL,1,30,0,0,3
201510,744,371.5477293,12,3361.79,0,SOL,1,30,0,1,3
201510,745,420.8478478,12,4172.72,0,SOL,1,8,0,0,3
201510,746,304.615405,12,3321.05,1,SOL,1,30,-,0,3
201510,747,407.4072473,10,3533,0,SOL,1,8,0,0,3
201510,748,334.7697719,12,3129.17,2,SOL,1,30,0,0,3
201510,749,328.4658502,12,3000,0,SOL,1,28,0,0,3
201510,750,344.632071,12,3438.91,0,SOL,1,22,0,0,3
201510,751,343.1116905,12,3563.95,0,SOL,1,30,2,0,3
201510,752,281.4446418,12,4270.72,0,SOL,1,8,0,0,3
201510,753,386.2436516,8,4870.29,0,CAS,1,30,0,0,3
201510,754,445.6263208,12,3501.04,0,CAS,1,26,2,0,3
201510,755,282.474624,12,3550.22,0,SOL,1,28,3,0,3
201510,756,266.755489,12,3543.36,0,CAS,1,30,0,0,3
201510,757,352.8754252,12,4999.99,0,CAS,1,30,0,0,3
201510,758,315.684535,12,3100.01,2,SOL,1,30,0,0,3
201510,759,448.5775502,5,3511.92,0,CAS,1,30,0,0,3
201510,760,297.0575025,12,3623.02,0,SOL,1,30,-,0,3
201510,761,425.4678137,12,3569.93,0,SOL,1,22,1,0,3
201510,762,245.074995,12,4401.14,0,SOL,1,30,4,0,3
201510,763,245.7664064,12,4905.48,0,SOL,1,30,0,0,3
201510,764,428.7147201,12,3093.75,0,SOL,1,30,0,0,3
201510,765,353.8526769,12,4006.24,0,SOL,1,8,0,0,3
201510,766,327.7452164,12,3481.03,0,SOL,1,30,-,0,3
201510,767,341.4883314,7,4919.76,0,SOL,1,12,2,0,3
201510,768,383.0086819,12,4020.99,0,SEP,1,30,1,0,3
201510,769,412.3495964,12,4091.91,0,CAS,1,30,0,1,3
201510,770,,12,3201,0,SOL,1,30,3,0,3
201510,771,424.0216062,12,3264.21,0,CAS,1,46,0,0,3
201510,772,239.2596585,12,4355.55,0,SOL,1,30,1,1,3
201510,773,258.1765461,12,3999.99,0,SOL,1,30,0,0,3
201510,774,420.0587804,12,3020.06,0,CBS,1,30,2,0,3
201510,775,297.2312584,12,3241.9,0,SOL,1,14,2,0,3
201510,776,421.7447213,12,4320.79,0,CAS,1,30,2,0,3
201510,777,,12,3373.89,0,CAS,1,30,0,0,3
201510,778,288.6703954,6,4034.56,0,SOL,1,28,2,0,3
201510,779,381.5498894,12,3978.41,0,CAS,1,30,2,0,3
201510,780,325.3991774,12,3985.1,0,CON,1,40,3,0,3
201510,781,408.766074,12,3686.74,0,SOL,1,8,1,0,3
201510,782,387.8999849,12,4229.8,0,SOL,1,8,0,0,3
201510,783,331.2486845,12,4188.82,1,SOL,1,8,1,0,3
201510,784,405.1323918,12,4758.36,0,SOL,1,30,0,0,3
201510,785,200.8782086,12,4225.96,1,SOL,1,22,0,1,3
201510,786,400.2057401,12,4488.77,0,SOL,1,30,2,0,3
201510,787,,12,3254.34,0,SOL,1,30,2,0,3
201510,788,242.9173023,12,3685.46,0,SEP,1,30,1,0,3
201510,789,275.1768372,12,3270.35,0,CAS,1,30,0,0,3
201510,790,426.9804131,12,3962.4,0,SOL,1,30,2,0,3
201510,791,423.209668,12,3526.8,0,CAS,1,24,0,0,3
201510,792,372.7805776,12,3534.17,0,SOL,1,40,0,0,3
201510,793,307.0857251,12,3079.67,0,CON,1,12,0,0,3
201510,794,311.2801102,12,3639.21,0,SOL,1,16,-,0,3
201510,795,301.5281942,12,3137.78,0,CAS,1,8,1,0,3
201510,796,,12,3359.61,0,SEP,1,30,0,0,3
201510,797,306.1142993,12,4356.23,0,SOL,1,30,0,0,3
201510,798,342.5645237,12,4140.47,0,SOL,1,26,-,0,3
201510,799,366.633267,12,4600,0,CAS,1,30,1,0,3
201510,800,295.2473036,12,4072.84,0,SOL,1,8,0,0,3
201510,801,398.812798,12,4643.59,0,CAS,1,36,-,0,3
201510,802,296.297922,12,3714.37,0,CAS,1,30,1,0,3
201510,803,387.2298867,12,3100.44,0,SOL,1,24,-,0,3
201510,804,361.604245,12,3726.21,0,SOL,1,30,1,0,3
201510,805,353.4011188,11,4780.84,0,SOL,1,8,0,0,3
201510,806,384.4058674,12,3489.82,0,SOL,1,30,2,0,3
201510,807,421.6403443,12,4109.13,0,CAS,1,14,1,0,3
201510,808,350.8262145,12,4186.67,0,SOL,1,22,0,0,3
